date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-19,naver_datalab_keyword,패션의류,,코트,7.62942,0.09824552095782628,kw_b02,,,50000000,False
2026-07-19,naver_datalab_keyword,패션의류,,무스탕,10.6267,0.13684207679778182,kw_b02,,,50000000,False
2026-07-20,naver_datalab_keyword,패션의류,,반팔티,70.5722,1.0,kw_b02,,,50000000,True
2026-07-20,naver_datalab_keyword,패션의류,,패딩,3.26975,0.04633198341556591,kw_b02,,,50000000,False
2026-07-20,naver_datalab_keyword,패션의류,,롱패딩,5.72207,0.08108107725138228,kw_b02,,,50000000,False
2026-07-20,naver_datalab_keyword,패션의류,,코트,5.72207,0.08108107725138228,kw_b02,,,50000000,False
2026-07-20,naver_datalab_keyword,패션의류,,무스탕,4.35967,0.06177602512037319,kw_b02,,,50000000,False
2026-07-21,naver_datalab_keyword,패션의류,,반팔티,54.76839,1.0,kw_b02,,,50000000,True
2026-07-21,naver_datalab_keyword,패션의류,,패딩,1.90735,0.03482574528847754,kw_b02,,,50000000,False
2026-07-21,naver_datalab_keyword,패션의류,,롱패딩,2.99727,0.0547262755030776,kw_b02,,,50000000,False
2026-07-21,naver_datalab_keyword,패션의류,,코트,2.45231,0.04477601039577757,kw_b02,,,50000000,False
2026-07-21,naver_datalab_keyword,패션의류,,무스탕,4.90463,0.08955220337862771,kw_b02,,,50000000,False
2026-07-22,naver_datalab_keyword,패션의류,,반팔티,64.03269,1.0,kw_b02,,,50000000,True
2026-07-22,naver_datalab_keyword,패션의류,,패딩,6.81198,0.10638284913534009,kw_b02,,,50000000,False
2026-07-22,naver_datalab_keyword,패션의류,,롱패딩,1.08991,0.017021149665897215,kw_b02,,,50000000,False
2026-07-22,naver_datalab_keyword,패션의류,,코트,4.35967,0.0680850671742824,kw_b02,,,50000000,False
2026-07-22,naver_datalab_keyword,패션의류,,무스탕,10.35422,0.16170209310275735,kw_b02,,,50000000,False
2026-07-23,naver_datalab_keyword,패션의류,,반팔티,66.48501,1.0,kw_b02,,,50000000,True
2026-07-23,naver_datalab_keyword,패션의류,,패딩,4.90463,0.07377046344732444,kw_b02,,,50000000,False
2026-07-23,naver_datalab_keyword,패션의류,,롱패딩,2.72479,0.040983523955249464,kw_b02,,,50000000,False
2026-07-23,naver_datalab_keyword,패션의류,,코트,5.72207,0.08606556575685256,kw_b02,,,50000000,False
2026-07-23,naver_datalab_keyword,패션의류,,무스탕,11.9891,0.18032786638672388,kw_b02,,,50000000,False
2026-07-24,naver_datalab_keyword,패션의류,,반팔티,81.47138,1.0,kw_b02,,,50000000,True
2026-07-24,naver_datalab_keyword,패션의류,,패딩,2.45231,0.030100263429930857,kw_b02,,,50000000,False
2026-07-24,naver_datalab_keyword,패션의류,,코트,11.17166,0.13712373596715804,kw_b02,,,50000000,False
2026-07-24,naver_datalab_keyword,패션의류,,무스탕,15.80381,0.19397989821701805,kw_b02,,,50000000,False
2026-07-25,naver_datalab_keyword,패션의류,,반팔티,69.48228,1.0,kw_b02,,,50000000,True
2026-07-25,naver_datalab_keyword,패션의류,,패딩,4.35967,0.06274506248211774,kw_b02,,,50000000,False
2026-07-25,naver_datalab_keyword,패션의류,,롱패딩,2.45231,0.03529403468049696,kw_b02,,,50000000,False
2026-07-25,naver_datalab_keyword,패션의류,,코트,6.26702,0.09019594636215161,kw_b02,,,50000000,False
2026-07-25,naver_datalab_keyword,패션의류,,무스탕,13.89645,0.19999991364704783,kw_b02,,,50000000,False
2026-07-26,naver_datalab_keyword,패션의류,,반팔티,86.92098,1.0,kw_b02,,,50000000,True
2026-07-26,naver_datalab_keyword,패션의류,,패딩,2.72479,0.03134789782627854,kw_b02,,,50000000,False
2026-07-26,naver_datalab_keyword,패션의류,,롱패딩,2.99727,0.034482699113608704,kw_b02,,,50000000,False
2026-07-26,naver_datalab_keyword,패션의류,,코트,6.26702,0.07210019951454757,kw_b02,,,50000000,False
2026-07-26,naver_datalab_keyword,패션의류,,무스탕,18.25613,0.2100313411100519,kw_b02,,,50000000,False
2026-07-27,naver_datalab_keyword,패션의류,,반팔티,71.66212,1.0,kw_b02,,,50000000,True
2026-07-27,naver_datalab_keyword,패션의류,,패딩,4.08719,0.05703417649380174,kw_b02,,,50000000,False
2026-07-27,naver_datalab_keyword,패션의류,,롱패딩,0.81743,0.01140672366377104,kw_b02,,,50000000,False
2026-07-27,naver_datalab_keyword,패션의류,,코트,17.71117,0.24714828419812307,kw_b02,,,50000000,False
2026-07-27,naver_datalab_keyword,패션의류,,무스탕,14.71389,0.20532311910392825,kw_b02,,,50000000,False
2026-07-28,naver_datalab_keyword,패션의류,,반팔티,50.13623,1.0,kw_b02,,,50000000,True
2026-07-28,naver_datalab_keyword,패션의류,,패딩,1.08991,0.02173897000233165,kw_b02,,,50000000,False
2026-07-28,naver_datalab_keyword,패션의류,,롱패딩,1.63487,0.0326085547317778,kw_b02,,,50000000,False
2026-07-28,naver_datalab_keyword,패션의류,,코트,3.81471,0.0760868936495624,kw_b02,,,50000000,False
2026-07-28,naver_datalab_keyword,패션의류,,무스탕,7.9019,0.1576085796638479,kw_b02,,,50000000,False
2026-07-29,naver_datalab_keyword,패션의류,,반팔티,35.69482,1.0,kw_b02,,,50000000,True
2026-07-29,naver_datalab_keyword,패션의류,,패딩,7.9019,0.22137385760735032,kw_b02,,,50000000,False
2026-07-29,naver_datalab_keyword,패션의류,,롱패딩,2.17983,0.06106852478875086,kw_b02,,,50000000,False
2026-07-29,naver_datalab_keyword,패션의류,,코트,14.44141,0.4045799922789917,kw_b02,,,50000000,False
2026-07-29,naver_datalab_keyword,패션의류,,무스탕,17.16621,0.48091599845579835,kw_b02,,,50000000,False
2026-07-30,naver_datalab_keyword,패션의류,,반팔티,69.2098,1.0,kw_b02,,,50000000,True
2026-07-30,naver_datalab_keyword,패션의류,,패딩,15.25885,0.22047238974827266,kw_b02,,,50000000,False
2026-07-30,naver_datalab_keyword,패션의류,,롱패딩,1.63487,0.023621943713173568,kw_b02,,,50000000,False
2026-07-30,naver_datalab_keyword,패션의류,,코트,16.89373,0.24409447794965455,kw_b02,,,50000000,False
2026-07-30,naver_datalab_keyword,패션의류,,무스탕,3.54223,0.051181046614785765,kw_b02,,,50000000,False
2026-07-31,naver_datalab_keyword,패션의류,,반팔티,45.50408,1.0,kw_b02,,,50000000,True
2026-07-31,naver_datalab_keyword,패션의류,,패딩,1.08991,0.023951918157668495,kw_b02,,,50000000,False
2026-07-31,naver_datalab_keyword,패션의류,,롱패딩,1.08991,0.023951918157668495,kw_b02,,,50000000,False
2026-07-31,naver_datalab_keyword,패션의류,,코트,10.89918,0.23952093966079524,kw_b02,,,50000000,False
2026-07-31,naver_datalab_keyword,패션의류,,무스탕,9.53678,0.2095807672630674,kw_b02,,,50000000,False
2026-07-01,naver_datalab_keyword,패션잡화,,양말,23.84839,1.0,kw_b03,,,50000001,True
2026-07-01,naver_datalab_keyword,패션잡화,,우산,41.92419,1.7579463435477198,kw_b03,,,50000001,False
2026-07-01,naver_datalab_keyword,패션잡화,,레인부츠,68.80466,2.885086163049162,kw_b03,,,50000001,False
2026-07-02,naver_datalab_keyword,패션잡화,,양말,21.9825,1.0,kw_b03,,,50000001,True
2026-07-02,naver_datalab_keyword,패션잡화,,우산,26.35568,1.198939156146935,kw_b03,,,50000001,False
2026-07-02,naver_datalab_keyword,패션잡화,,레인부츠,57.72594,2.6259952234732173,kw_b03,,,50000001,False
2026-07-03,naver_datalab_keyword,패션잡화,,양말,22.56559,1.0,kw_b03,,,50000001,True
2026-07-03,naver_datalab_keyword,패션잡화,,우산,23.61516,1.0465119680008366,kw_b03,,,50000001,False
2026-07-03,naver_datalab_keyword,패션잡화,,레인부츠,54.05247,2.3953492906677822,kw_b03,,,50000001,False
2026-07-04,naver_datalab_keyword,패션잡화,,양말,20.46647,1.0,kw_b03,,,50000001,True
2026-07-04,naver_datalab_keyword,패션잡화,,우산,19.59183,0.9572647359315016,kw_b03,,,50000001,False
2026-07-04,naver_datalab_keyword,패션잡화,,레인부츠,49.6793,2.427350686268809,kw_b03,,,50000001,False
2026-07-05,naver_datalab_keyword,패션잡화,,양말,29.85422,1.0,kw_b03,,,50000001,True
2026-07-05,naver_datalab_keyword,패션잡화,,우산,42.33236,1.417969050941542,kw_b03,,,50000001,False
2026-07-05,naver_datalab_keyword,패션잡화,,레인부츠,55.56851,1.861328482204526,kw_b03,,,50000001,False
2026-07-06,naver_datalab_keyword,패션잡화,,양말,24.83965,1.0,kw_b03,,,50000001,True
2026-07-06,naver_datalab_keyword,패션잡화,,우산,48.86297,1.9671360103705164,kw_b03,,,50000001,False
2026-07-06,naver_datalab_keyword,패션잡화,,레인부츠,65.24781,2.626760441471599,kw_b03,,,50000001,False
2026-07-07,naver_datalab_keyword,패션잡화,,양말,26.58892,1.0,kw_b03,,,50000001,True
2026-07-07,naver_datalab_keyword,패션잡화,,우산,47.58017,1.7894735852377606,kw_b03,,,50000001,False
2026-07-07,naver_datalab_keyword,패션잡화,,레인부츠,57.90087,2.177631509666432,kw_b03,,,50000001,False
2026-07-08,naver_datalab_keyword,패션잡화,,양말,27.1137,1.0,kw_b03,,,50000001,True
2026-07-08,naver_datalab_keyword,패션잡화,,우산,71.25364,2.6279570844259545,kw_b03,,,50000001,False
2026-07-08,naver_datalab_keyword,패션잡화,,레인부츠,97.72594,3.6043011466527988,kw_b03,,,50000001,False
2026-07-09,naver_datalab_keyword,패션잡화,,양말,24.83965,1.0,kw_b03,,,50000001,True
2026-07-09,naver_datalab_keyword,패션잡화,,우산,58.89212,2.370891699359693,kw_b03,,,50000001,False
2026-07-09,naver_datalab_keyword,패션잡화,,레인부츠,100.0,4.025821619869846,kw_b03,,,50000001,False
2026-07-10,naver_datalab_keyword,패션잡화,,양말,21.04956,1.0,kw_b03,,,50000001,True
2026-07-10,naver_datalab_keyword,패션잡화,,우산,30.26239,1.4376732815317754,kw_b03,,,50000001,False
2026-07-10,naver_datalab_keyword,패션잡화,,레인부츠,44.25655,2.1024928787110038,kw_b03,,,50000001,False
2026-07-11,naver_datalab_keyword,패션잡화,,양말,20.0583,1.0,kw_b03,,,50000001,True
2026-07-11,naver_datalab_keyword,패션잡화,,우산,16.1516,0.8052327465438247,kw_b03,,,50000001,False
2026-07-11,naver_datalab_keyword,패션잡화,,레인부츠,26.93877,1.3430235862460929,kw_b03,,,50000001,False
2026-07-12,naver_datalab_keyword,패션잡화,,양말,22.15743,1.0,kw_b03,,,50000001,True
2026-07-12,naver_datalab_keyword,패션잡화,,우산,15.21865,0.6868418404119973,kw_b03,,,50000001,False
2026-07-12,naver_datalab_keyword,패션잡화,,레인부츠,29.0379,1.3105265366967198,kw_b03,,,50000001,False
2026-07-13,naver_datalab_keyword,패션잡화,,양말,26.06413,1.0,kw_b03,,,50000001,True
2026-07-13,naver_datalab_keyword,패션잡화,,우산,14.28571,0.5480984786371155,kw_b03,,,50000001,False
2026-07-13,naver_datalab_keyword,패션잡화,,레인부츠,18.0758,0.6935125016641646,kw_b03,,,50000001,False
2026-07-14,naver_datalab_keyword,패션잡화,,양말,21.69096,1.0,kw_b03,,,50000001,True
2026-07-14,naver_datalab_keyword,패션잡화,,우산,30.67055,1.4139784500086672,kw_b03,,,50000001,False
2026-07-14,naver_datalab_keyword,패션잡화,,레인부츠,27.1137,1.25,kw_b03,,,50000001,False
2026-07-15,naver_datalab_keyword,패션잡화,,양말,19.12536,1.0,kw_b03,,,50000001,True
2026-07-15,naver_datalab_keyword,패션잡화,,우산,29.32944,1.5335366236243397,kw_b03,,,50000001,False
2026-07-15,naver_datalab_keyword,패션잡화,,레인부츠,28.92128,1.512195325996478,kw_b03,,,50000001,False
2026-07-16,naver_datalab_keyword,패션잡화,,양말,15.80174,1.0,kw_b03,,,50000001,True
2026-07-16,naver_datalab_keyword,패션잡화,,우산,15.97667,1.011070299853054,kw_b03,,,50000001,False
2026-07-16,naver_datalab_keyword,패션잡화,,레인부츠,15.62682,0.9889303329886455,kw_b03,,,50000001,False
2026-07-17,naver_datalab_keyword,패션잡화,,양말,15.80174,1.0,kw_b03,,,50000001,True
2026-07-17,naver_datalab_keyword,패션잡화,,우산,13.76093,0.870849033081167,kw_b03,,,50000001,False
2026-07-17,naver_datalab_keyword,패션잡화,,레인부츠,27.46355,1.738007966211316,kw_b03,,,50000001,False
2026-07-18,naver_datalab_keyword,패션잡화,,양말,16.85131,1.0,kw_b03,,,50000001,True
2026-07-18,naver_datalab_keyword,패션잡화,,우산,22.09912,1.3114185187976481,kw_b03,,,50000001,False
2026-07-18,naver_datalab_keyword,패션잡화,,레인부츠,41.86588,2.484428807018564,kw_b03,,,50000001,False
2026-07-19,naver_datalab_keyword,패션잡화,,양말,21.86588,1.0,kw_b03,,,50000001,True
2026-07-19,naver_datalab_keyword,패션잡화,,우산,16.50145,0.7546666312995406,kw_b03,,,50000001,False
2026-07-19,naver_datalab_keyword,패션잡화,,레인부츠,28.45481,1.3013338589619992,kw_b03,,,50000001,False
2026-07-20,naver_datalab_keyword,패션잡화,,양말,18.77551,1.0,kw_b03,,,50000001,True
2026-07-20,naver_datalab_keyword,패션잡화,,우산,40.34985,2.149068121185523,kw_b03,,,50000001,False
2026-07-20,naver_datalab_keyword,패션잡화,,레인부츠,49.38775,2.6304345394612447,kw_b03,,,50000001,False
2026-07-21,naver_datalab_keyword,패션잡화,,양말,24.43148,1.0,kw_b03,,,50000001,True
2026-07-21,naver_datalab_keyword,패션잡화,,우산,56.26822,2.3031032094658204,kw_b03,,,50000001,False
2026-07-21,naver_datalab_keyword,패션잡화,,레인부츠,53.81924,2.2028645010453727,kw_b03,,,50000001,False
2026-07-21,naver_datalab_keyword,패션잡화,,레인코트,0.0583,0.0023862655884948434,kw_b03,,,50000001,False
2026-07-22,naver_datalab_keyword,패션잡화,,양말,17.02623,1.0,kw_b03,,,50000001,True
2026-07-22,naver_datalab_keyword,패션잡화,,우산,37.20116,2.1849323073868963,kw_b03,,,50000001,False
2026-07-22,naver_datalab_keyword,패션잡화,,레인부츠,33.70262,1.9794528794689135,kw_b03,,,50000001,False
2026-07-23,naver_datalab_keyword,패션잡화,,양말,21.80758,1.0,kw_b03,,,50000001,True
2026-07-23,naver_datalab_keyword,패션잡화,,우산,29.62099,1.358288723462209,kw_b03,,,50000001,False
2026-07-23,naver_datalab_keyword,패션잡화,,레인부츠,25.53935,1.1711226096614111,kw_b03,,,50000001,False
2026-07-24,naver_datalab_keyword,패션잡화,,양말,17.20116,1.0,kw_b03,,,50000001,True
2026-07-24,naver_datalab_keyword,패션잡화,,우산,14.75218,0.8576270437575139,kw_b03,,,50000001,False
2026-07-24,naver_datalab_keyword,패션잡화,,레인부츠,13.46938,0.7830506779775316,kw_b03,,,50000001,False
2026-07-25,naver_datalab_keyword,패션잡화,,양말,15.45189,1.0,kw_b03,,,50000001,True
2026-07-25,naver_datalab_keyword,패션잡화,,우산,11.83673,0.766037682121734,kw_b03,,,50000001,False
2026-07-25,naver_datalab_keyword,패션잡화,,레인부츠,7.23032,0.46792463575653204,kw_b03,,,50000001,False
2026-07-26,naver_datalab_keyword,패션잡화,,양말,18.42565,1.0,kw_b03,,,50000001,True
2026-07-26,naver_datalab_keyword,패션잡화,,우산,12.53644,0.6803797966421808,kw_b03,,,50000001,False
2026-07-26,naver_datalab_keyword,패션잡화,,레인부츠,7.52186,0.4082276608966305,kw_b03,,,50000001,False
2026-07-27,naver_datalab_keyword,패션잡화,,양말,22.79883,1.0,kw_b03,,,50000001,True
2026-07-27,naver_datalab_keyword,패션잡화,,우산,8.92128,0.3913042906149131,kw_b03,,,50000001,False
2026-07-27,naver_datalab_keyword,패션잡화,,레인부츠,3.96501,0.17391287184473941,kw_b03,,,50000001,False
2026-07-28,naver_datalab_keyword,패션잡화,,양말,18.65889,1.0,kw_b03,,,50000001,True
2026-07-28,naver_datalab_keyword,패션잡화,,우산,11.0204,0.5906246298681219,kw_b03,,,50000001,False
2026-07-28,naver_datalab_keyword,패션잡화,,레인부츠,3.73177,0.1999995712499511,kw_b03,,,50000001,False
2026-07-29,naver_datalab_keyword,패션잡화,,양말,20.40816,1.0,kw_b03,,,50000001,True
2026-07-29,naver_datalab_keyword,패션잡화,,우산,6.35568,0.3114283698285392,kw_b03,,,50000001,False
2026-07-29,naver_datalab_keyword,패션잡화,,레인부츠,3.61516,0.17714286834285894,kw_b03,,,50000001,False
2026-07-30,naver_datalab_keyword,패션잡화,,양말,16.1516,1.0,kw_b03,,,50000001,True
2026-07-30,naver_datalab_keyword,패션잡화,,우산,7.98833,0.4945844374551129,kw_b03,,,50000001,False
2026-07-30,naver_datalab_keyword,패션잡화,,레인부츠,3.38192,0.2093860670150326,kw_b03,,,50000001,False
2026-07-31,naver_datalab_keyword,패션잡화,,양말,15.45189,1.0,kw_b03,,,50000001,True
2026-07-31,naver_datalab_keyword,패션잡화,,우산,6.88046,0.44528274534700935,kw_b03,,,50000001,False
2026-07-31,naver_datalab_keyword,패션잡화,,레인부츠,1.86588,0.12075416017069757,kw_b03,,,50000001,False
