date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-28,naver_datalab_search,,,롱패딩,14.58842,0.2568148238515446,srch_b01,,,,False
2026-07-28,naver_datalab_search,,,코트,14.66992,0.2582495514055841,srch_b01,,,,False
2026-07-28,naver_datalab_search,,,무스탕,11.32844,0.19942607377034607,srch_b01,,,,False
2026-07-29,naver_datalab_search,,,반팔티,57.04971,1.0,srch_b01,,,,True
2026-07-29,naver_datalab_search,,,패딩,22.81988,0.3999999298857085,srch_b01,,,,False
2026-07-29,naver_datalab_search,,,롱패딩,14.99592,0.26285707674938225,srch_b01,,,,False
2026-07-29,naver_datalab_search,,,코트,16.13691,0.2828570031293761,srch_b01,,,,False
2026-07-29,naver_datalab_search,,,무스탕,9.69845,0.16999998772999897,srch_b01,,,,False
2026-07-30,naver_datalab_search,,,반팔티,49.22575,1.0,srch_b01,,,,True
2026-07-30,naver_datalab_search,,,패딩,25.75387,0.5231788240910499,srch_b01,,,,False
2026-07-30,naver_datalab_search,,,롱패딩,13.20293,0.2682118606623566,srch_b01,,,,False
2026-07-30,naver_datalab_search,,,코트,13.28443,0.26986749820977846,srch_b01,,,,False
2026-07-30,naver_datalab_search,,,무스탕,10.67644,0.2168872998379913,srch_b01,,,,False
2026-07-31,naver_datalab_search,,,반팔티,45.88427,1.0,srch_b01,,,,True
2026-07-31,naver_datalab_search,,,패딩,22.57538,0.49200695576065606,srch_b01,,,,False
2026-07-31,naver_datalab_search,,,롱패딩,12.55093,0.27353448142467995,srch_b01,,,,False
2026-07-31,naver_datalab_search,,,코트,14.50692,0.3161632515892701,srch_b01,,,,False
2026-07-31,naver_datalab_search,,,무스탕,9.61695,0.20959143514760067,srch_b01,,,,False
2026-07-01,naver_datalab_search,,,반팔티,9.42207,1.0,srch_b02,,,,True
2026-07-01,naver_datalab_search,,,우산,40.68905,4.3184830934179015,srch_b02,,,,False
2026-07-01,naver_datalab_search,,,레인부츠,55.08767,5.8466632067051085,srch_b02,,,,False
2026-07-01,naver_datalab_search,,,레인코트,6.91528,0.7339448762320807,srch_b02,,,,False
2026-07-01,naver_datalab_search,,,방수자켓,1.25957,0.133682938038032,srch_b02,,,,False
2026-07-02,naver_datalab_search,,,반팔티,8.48357,1.0,srch_b02,,,,True
2026-07-02,naver_datalab_search,,,우산,29.77278,3.5094635866740065,srch_b02,,,,False
2026-07-02,naver_datalab_search,,,레인부츠,34.84811,4.107717623594784,srch_b02,,,,False
2026-07-02,naver_datalab_search,,,레인코트,4.50728,0.5312951976585328,srch_b02,,,,False
2026-07-02,naver_datalab_search,,,방수자켓,1.06199,0.12518196938317241,srch_b02,,,,False
2026-07-03,naver_datalab_search,,,반팔티,8.1625,1.0,srch_b02,,,,True
2026-07-03,naver_datalab_search,,,우산,24.58631,3.0121053598774887,srch_b02,,,,False
2026-07-03,naver_datalab_search,,,레인부츠,34.28006,4.199701071975498,srch_b02,,,,False
2026-07-03,naver_datalab_search,,,레인코트,4.90244,0.6006052067381318,srch_b02,,,,False
2026-07-03,naver_datalab_search,,,방수자켓,0.79031,0.09682205206738131,srch_b02,,,,False
2026-07-04,naver_datalab_search,,,반팔티,8.45887,1.0,srch_b02,,,,True
2026-07-04,naver_datalab_search,,,우산,18.58483,2.197081879730981,srch_b02,,,,False
2026-07-04,naver_datalab_search,,,레인부츠,30.42726,3.5970832983601833,srch_b02,,,,False
2026-07-04,naver_datalab_search,,,레인코트,3.48234,0.4116791013456881,srch_b02,,,,False
2026-07-04,naver_datalab_search,,,방수자켓,0.83971,0.09926976061814403,srch_b02,,,,False
2026-07-05,naver_datalab_search,,,반팔티,10.34823,1.0,srch_b02,,,,True
2026-07-05,naver_datalab_search,,,우산,32.74882,3.1646784039396114,srch_b02,,,,False
2026-07-05,naver_datalab_search,,,레인부츠,41.40528,4.001194407159486,srch_b02,,,,False
2026-07-05,naver_datalab_search,,,레인코트,5.70511,0.5513126399393907,srch_b02,,,,False
2026-07-05,naver_datalab_search,,,방수자켓,1.24722,0.1205249593408728,srch_b02,,,,False
2026-07-06,naver_datalab_search,,,반팔티,9.94072,1.0,srch_b02,,,,True
2026-07-06,naver_datalab_search,,,우산,47.5426,4.782611319904393,srch_b02,,,,False
2026-07-06,naver_datalab_search,,,레인부츠,55.91504,5.624848099534037,srch_b02,,,,False
2026-07-06,naver_datalab_search,,,레인코트,6.05087,0.608695346011154,srch_b02,,,,False
2026-07-06,naver_datalab_search,,,방수자켓,1.35836,0.1366460377115541,srch_b02,,,,False
2026-07-07,naver_datalab_search,,,반팔티,9.60731,1.0,srch_b02,,,,True
2026-07-07,naver_datalab_search,,,우산,44.0973,4.589973676294405,srch_b02,,,,False
2026-07-07,naver_datalab_search,,,레인부츠,50.18523,5.2236505327714,srch_b02,,,,False
2026-07-07,naver_datalab_search,,,레인코트,5.82859,0.6066828279716174,srch_b02,,,,False
2026-07-07,naver_datalab_search,,,방수자켓,0.92615,0.09640055332866328,srch_b02,,,,False
2026-07-08,naver_datalab_search,,,반팔티,9.59496,1.0,srch_b02,,,,True
2026-07-08,naver_datalab_search,,,우산,60.31118,6.285714583489665,srch_b02,,,,False
2026-07-08,naver_datalab_search,,,레인부츠,90.03457,9.38352739354828,srch_b02,,,,False
2026-07-08,naver_datalab_search,,,레인코트,7.54507,0.7863576294221133,srch_b02,,,,False
2026-07-08,naver_datalab_search,,,방수자켓,1.19782,0.12483845685651634,srch_b02,,,,False
2026-07-09,naver_datalab_search,,,반팔티,8.7182,1.0,srch_b02,,,,True
2026-07-09,naver_datalab_search,,,우산,57.7303,6.621814135945494,srch_b02,,,,False
2026-07-09,naver_datalab_search,,,레인부츠,100.0,11.47025762198619,srch_b02,,,,False
2026-07-09,naver_datalab_search,,,레인코트,9.12571,1.0467424468353559,srch_b02,,,,False
2026-07-09,naver_datalab_search,,,방수자켓,1.28426,0.14730793053611985,srch_b02,,,,False
2026-07-10,naver_datalab_search,,,반팔티,7.98962,1.0,srch_b02,,,,True
