tm_fc,tm_ef,ta_min,ta_max
202505250600,202506020000,17.0,27.0
202505250600,202506030000,18.0,27.0
202505250600,202506040000,18.0,27.0
202505251800,202505300000,18.0,29.0
202505251800,202505310000,17.0,28.0
202505251800,202506010000,17.0,29.0
202505251800,202506020000,17.0,28.0
202505251800,202506030000,18.0,27.0
202505251800,202506040000,18.0,26.0
202505260600,202505300000,18.0,28.0
202505260600,202505310000,17.0,28.0
202505260600,202506010000,18.0,29.0
202505260600,202506020000,18.0,28.0
202505260600,202506030000,17.0,27.0
202505260600,202506040000,18.0,27.0
202505260600,202506050000,18.0,28.0
202505261800,202505310000,17.0,27.0
202505261800,202506010000,18.0,28.0
202505261800,202506020000,18.0,28.0
202505261800,202506030000,17.0,27.0
202505261800,202506040000,17.0,26.0
202505261800,202506050000,17.0,28.0
202505270600,202505310000,18.0,27.0
202505270600,202506010000,17.0,28.0
202505270600,202506020000,18.0,28.0
202505270600,202506030000,18.0,27.0
202505270600,202506040000,17.0,26.0
202505270600,202506050000,17.0,27.0
202505270600,202506060000,18.0,27.0
202505271800,202506010000,17.0,28.0
202505271800,202506020000,18.0,27.0
202505271800,202506030000,18.0,26.0
202505271800,202506040000,17.0,27.0
202505271800,202506050000,16.0,27.0
202505271800,202506060000,17.0,27.0
202505280600,202506010000,17.0,28.0
202505280600,202506020000,17.0,26.0
202505280600,202506030000,18.0,26.0
202505280600,202506040000,17.0,27.0
202505280600,202506050000,17.0,26.0
202505280600,202506060000,16.0,27.0
202505280600,202506070000,18.0,28.0
202505281800,202506020000,18.0,25.0
202505281800,202506030000,18.0,26.0
202505281800,202506040000,17.0,27.0
202505281800,202506050000,17.0,27.0
202505281800,202506060000,17.0,28.0
202505281800,202506070000,18.0,28.0
202505290600,202506020000,18.0,24.0
202505290600,202506030000,17.0,25.0
202505290600,202506040000,17.0,26.0
202505290600,202506050000,16.0,27.0
202505290600,202506060000,16.0,28.0
202505290600,202506070000,18.0,28.0
202505290600,202506080000,18.0,29.0
202505291800,202506030000,17.0,24.0
202505291800,202506040000,16.0,26.0
202505291800,202506050000,16.0,26.0
202505291800,202506060000,17.0,27.0
202505291800,202506070000,17.0,28.0
202505291800,202506080000,18.0,28.0
202505300600,202506030000,17.0,24.0
202505300600,202506040000,16.0,26.0
202505300600,202506050000,16.0,27.0
202505300600,202506060000,17.0,27.0
202505300600,202506070000,17.0,28.0
202505300600,202506080000,18.0,28.0
202505300600,202506090000,18.0,28.0
202505301800,202506040000,15.0,26.0
202505301800,202506050000,16.0,27.0
202505301800,202506060000,17.0,27.0
202505301800,202506070000,17.0,28.0
202505301800,202506080000,18.0,28.0
202505301800,202506090000,18.0,29.0
202505310600,202506040000,16.0,25.0
202505310600,202506050000,17.0,28.0
202505310600,202506060000,18.0,26.0
202505310600,202506070000,17.0,27.0
202505310600,202506080000,17.0,27.0
202505310600,202506090000,18.0,26.0
202505310600,202506100000,18.0,26.0
202505311800,202506050000,16.0,27.0
202505311800,202506060000,17.0,27.0
202505311800,202506070000,17.0,28.0
202505311800,202506080000,17.0,29.0
202505311800,202506090000,18.0,28.0
202505311800,202506100000,19.0,27.0
202506010600,202506050000,16.0,27.0
202506010600,202506060000,18.0,27.0
202506010600,202506070000,17.0,28.0
202506010600,202506080000,18.0,29.0
202506010600,202506090000,19.0,29.0
202506010600,202506100000,19.0,27.0
202506010600,202506110000,19.0,28.0
202506011800,202506060000,18.0,27.0
202506011800,202506070000,17.0,27.0
202506011800,202506080000,18.0,28.0
202506011800,202506090000,19.0,29.0
202506011800,202506100000,20.0,28.0
202506011800,202506110000,20.0,28.0
202506020600,202506060000,19.0,27.0
202506020600,202506070000,18.0,27.0
202506020600,202506080000,19.0,28.0
202506020600,202506090000,19.0,29.0
202506020600,202506100000,19.0,28.0
202506020600,202506110000,20.0,28.0
202506020600,202506120000,19.0,28.0
202506021800,202506070000,18.0,27.0
202506021800,202506080000,18.0,28.0
202506021800,202506090000,19.0,29.0
202506021800,202506100000,19.0,28.0
202506021800,202506110000,19.0,29.0
202506021800,202506120000,20.0,28.0
202506030600,202506070000,18.0,27.0
202506030600,202506080000,18.0,28.0
202506030600,202506090000,19.0,29.0
202506030600,202506100000,18.0,28.0
202506030600,202506110000,19.0,28.0
202506030600,202506120000,20.0,29.0
202506030600,202506130000,20.0,29.0
202506031800,202506080000,18.0,28.0
202506031800,202506090000,19.0,29.0
202506031800,202506100000,19.0,28.0
202506031800,202506110000,19.0,28.0
202506031800,202506120000,20.0,29.0
202506031800,202506130000,20.0,28.0
202506040600,202506080000,18.0,28.0
202506040600,202506090000,19.0,29.0
202506040600,202506100000,19.0,28.0
202506040600,202506110000,20.0,29.0
202506040600,202506120000,20.0,29.0
202506040600,202506130000,20.0,28.0
202506040600,202506140000,21.0,27.0
202506041800,202506090000,19.0,29.0
202506041800,202506100000,19.0,28.0
202506041800,202506110000,20.0,29.0
202506041800,202506120000,20.0,28.0
202506041800,202506130000,21.0,27.0
202506041800,202506140000,21.0,27.0
202506050600,202506090000,19.0,29.0
202506050600,202506100000,20.0,28.0
202506050600,202506110000,20.0,29.0
202506050600,202506120000,19.0,28.0
202506050600,202506130000,20.0,27.0
202506050600,202506140000,21.0,27.0
202506050600,202506150000,20.0,28.0
202506051800,202506100000,20.0,29.0
202506051800,202506110000,20.0,29.0
202506051800,202506120000,20.0,28.0
202506051800,202506130000,21.0,26.0
202506051800,202506140000,21.0,26.0
202506051800,202506150000,21.0,27.0
202506060600,202506100000,20.0,29.0
202506060600,202506110000,20.0,29.0
202506060600,202506120000,20.0,28.0
202506060600,202506130000,21.0,26.0
202506060600,202506140000,21.0,26.0
202506060600,202506150000,21.0,27.0
202506060600,202506160000,20.0,27.0
202506061800,202506110000,20.0,29.0
202506061800,202506120000,20.0,27.0
202506061800,202506130000,20.0,27.0
202506061800,202506140000,21.0,26.0
202506061800,202506150000,21.0,27.0
202506061800,202506160000,19.0,27.0
202506070600,202506110000,20.0,29.0
202506070600,202506120000,20.0,27.0
202506070600,202506130000,20.0,27.0
202506070600,202506140000,21.0,26.0
202506070600,202506150000,21.0,27.0
202506070600,202506160000,19.0,27.0
202506070600,202506170000,20.0,28.0
202506071800,202506120000,20.0,28.0
202506071800,202506130000,20.0,26.0
202506071800,202506140000,21.0,26.0
202506071800,202506150000,20.0,27.0
202506071800,202506160000,19.0,27.0
202506071800,202506170000,21.0,27.0
202506080600,202506120000,19.0,28.0
202506080600,202506130000,20.0,26.0
202506080600,202506140000,21.0,26.0
202506080600,202506150000,20.0,27.0
202506080600,202506160000,20.0,27.0
202506080600,202506170000,20.0,27.0
202506080600,202506180000,21.0,28.0
202506081800,202506130000,20.0,27.0
202506081800,202506140000,21.0,26.0
202506081800,202506150000,20.0,26.0
202506081800,202506160000,19.0,27.0
202506081800,202506170000,20.0,27.0
202506081800,202506180000,21.0,28.0
202506090600,202506130000,20.0,28.0
202506090600,202506140000,21.0,25.0
202506090600,202506150000,20.0,26.0
202506090600,202506160000,19.0,28.0
202506090600,202506170000,20.0,27.0
202506090600,202506180000,20.0,29.0
202506090600,202506190000,21.0,28.0
202506091800,202506140000,21.0,25.0
202506091800,202506150000,20.0,26.0
202506091800,202506160000,19.0,27.0
202506091800,202506170000,20.0,27.0
202506091800,202506180000,21.0,28.0
202506091800,202506190000,21.0,28.0
202506100600,202506140000,21.0,27.0
202506100600,202506150000,20.0,26.0
202506100600,202506160000,19.0,27.0
202506100600,202506170000,20.0,28.0
202506100600,202506180000,21.0,29.0
202506100600,202506190000,21.0,30.0
202506100600,202506200000,22.0,27.0
202506101800,202506150000,21.0,26.0
202506101800,202506160000,19.0,27.0
202506101800,202506170000,20.0,28.0
202506101800,202506180000,20.0,29.0
202506101800,202506190000,21.0,29.0
202506101800,202506200000,22.0,27.0
202506110600,202506150000,21.0,26.0
202506110600,202506160000,19.0,27.0
202506110600,202506170000,20.0,28.0
202506110600,202506180000,20.0,29.0
202506110600,202506190000,21.0,29.0
202506110600,202506200000,22.0,27.0
202506110600,202506210000,21.0,27.0
202506111800,202506160000,21.0,27.0
202506111800,202506170000,20.0,27.0
202506111800,202506180000,20.0,29.0
202506111800,202506190000,21.0,29.0
202506111800,202506200000,21.0,28.0
202506111800,202506210000,21.0,28.0
202506120600,202506160000,21.0,27.0
202506120600,202506170000,20.0,27.0
202506120600,202506180000,20.0,29.0
202506120600,202506190000,21.0,29.0
202506120600,202506200000,22.0,27.0
202506120600,202506210000,22.0,28.0
202506120600,202506220000,21.0,27.0
202506121800,202506170000,20.0,28.0
202506121800,202506180000,21.0,29.0
202506121800,202506190000,21.0,30.0
202506121800,202506200000,22.0,27.0
202506121800,202506210000,21.0,27.0
202506121800,202506220000,21.0,27.0
202506130600,202506170000,20.0,27.0
202506130600,202506180000,20.0,29.0
202506130600,202506190000,21.0,29.0
202506130600,202506200000,22.0,26.0
202506130600,202506210000,21.0,26.0
202506130600,202506220000,21.0,27.0
202506130600,202506230000,21.0,27.0
202506131800,202506180000,19.0,29.0
202506131800,202506190000,21.0,29.0
202506131800,202506200000,22.0,26.0
202506131800,202506210000,21.0,26.0
202506131800,202506220000,21.0,27.0
202506131800,202506230000,21.0,26.0
202506140600,202506180000,19.0,29.0
202506140600,202506190000,21.0,29.0
202506140600,202506200000,22.0,26.0
202506140600,202506210000,21.0,27.0
202506140600,202506220000,21.0,26.0
202506140600,202506230000,21.0,26.0
202506140600,202506240000,21.0,28.0
202506141800,202506190000,21.0,29.0
202506141800,202506200000,22.0,26.0
202506141800,202506210000,20.0,26.0
202506141800,202506220000,20.0,27.0
202506141800,202506230000,21.0,27.0
202506141800,202506240000,21.0,28.0
202506150600,202506190000,21.0,29.0
202506150600,202506200000,22.0,26.0
202506150600,202506210000,20.0,26.0
202506150600,202506220000,20.0,27.0
202506150600,202506230000,21.0,27.0
202506150600,202506240000,21.0,28.0
202506150600,202506250000,21.0,28.0
202506151800,202506200000,22.0,26.0
202506151800,202506210000,21.0,26.0
202506151800,202506220000,20.0,27.0
202506151800,202506230000,21.0,27.0
202506151800,202506240000,20.0,28.0
202506151800,202506250000,21.0,28.0
202506160600,202506200000,22.0,26.0
202506160600,202506210000,21.0,26.0
202506160600,202506220000,20.0,27.0
202506160600,202506230000,21.0,27.0
202506160600,202506240000,20.0,28.0
202506160600,202506250000,21.0,28.0
202506160600,202506260000,21.0,28.0
202506161800,202506210000,20.0,26.0
202506161800,202506220000,20.0,27.0
202506161800,202506230000,21.0,27.0
202506161800,202506240000,21.0,28.0
202506161800,202506250000,21.0,28.0
202506161800,202506260000,22.0,29.0
202506170600,202506210000,21.0,28.0
202506170600,202506220000,20.0,28.0
202506170600,202506230000,20.0,28.0
202506170600,202506240000,21.0,28.0
202506170600,202506250000,21.0,29.0
202506170600,202506260000,21.0,28.0
202506170600,202506270000,22.0,28.0
202506171800,202506220000,20.0,28.0
202506171800,202506230000,21.0,27.0
202506171800,202506240000,21.0,27.0
202506171800,202506250000,21.0,28.0
202506171800,202506260000,21.0,28.0
202506171800,202506270000,22.0,27.0
202506180600,202506220000,20.0,28.0
202506180600,202506230000,20.0,28.0
202506180600,202506240000,20.0,28.0
202506180600,202506250000,21.0,29.0
202506180600,202506260000,21.0,29.0
202506180600,202506270000,22.0,27.0
202506180600,202506280000,22.0,27.0
202506181800,202506230000,20.0,28.0
202506181800,202506240000,20.0,28.0
202506181800,202506250000,21.0,29.0
202506181800,202506260000,21.0,29.0
202506181800,202506270000,21.0,28.0
202506181800,202506280000,22.0,27.0
202506190600,202506230000,20.0,29.0
202506190600,202506240000,20.0,28.0
202506190600,202506250000,21.0,29.0
202506190600,202506260000,21.0,29.0
202506190600,202506270000,21.0,28.0
202506190600,202506280000,22.0,27.0
202506190600,202506290000,22.0,28.0
202506191800,202506240000,22.0,28.0
202506191800,202506250000,21.0,29.0
202506191800,202506260000,21.0,28.0
202506191800,202506270000,22.0,27.0
202506191800,202506280000,22.0,27.0
202506191800,202506290000,22.0,28.0
202506200600,202506240000,22.0,28.0
202506200600,202506250000,21.0,29.0
202506200600,202506260000,21.0,28.0
202506200600,202506270000,22.0,27.0
202506200600,202506280000,22.0,27.0
202506200600,202506290000,22.0,28.0
202506200600,202506300000,23.0,29.0
202506201800,202506250000,21.0,29.0
202506201800,202506260000,21.0,28.0
202506201800,202506270000,22.0,27.0
202506201800,202506280000,22.0,28.0
202506201800,202506290000,23.0,28.0
202506201800,202506300000,23.0,29.0
202506210600,202506250000,21.0,29.0
202506210600,202506260000,21.0,28.0
202506210600,202506270000,21.0,27.0
202506210600,202506280000,22.0,27.0
202506210600,202506290000,22.0,28.0
202506210600,202506300000,23.0,28.0
202506210600,202507010000,23.0,29.0
202506211800,202506260000,22.0,29.0
202506211800,202506270000,21.0,27.0
202506211800,202506280000,22.0,27.0
202506211800,202506290000,22.0,28.0
202506211800,202506300000,23.0,28.0
202506211800,202507010000,23.0,29.0
202506220600,202506260000,22.0,29.0
202506220600,202506270000,22.0,27.0
202506220600,202506280000,22.0,28.0
202506220600,202506290000,22.0,28.0
202506220600,202506300000,23.0,29.0
202506220600,202507010000,23.0,29.0
202506220600,202507020000,23.0,29.0
202506221800,202506270000,22.0,27.0
202506221800,202506280000,22.0,28.0
202506221800,202506290000,23.0,28.0
202506221800,202506300000,23.0,29.0
202506221800,202507010000,24.0,29.0
202506221800,202507020000,24.0,29.0
202506230600,202506270000,22.0,27.0
202506230600,202506280000,22.0,28.0
202506230600,202506290000,23.0,29.0
202506230600,202506300000,23.0,30.0
202506230600,202507010000,23.0,30.0
202506230600,202507020000,23.0,30.0
202506230600,202507030000,23.0,29.0
202506231800,202506280000,22.0,28.0
202506231800,202506290000,23.0,29.0
202506231800,202506300000,23.0,30.0
202506231800,202507010000,23.0,29.0
202506231800,202507020000,23.0,29.0
202506231800,202507030000,23.0,29.0
202506240600,202506280000,22.0,28.0
202506240600,202506290000,23.0,28.0
202506240600,202506300000,23.0,30.0
202506240600,202507010000,23.0,29.0
202506240600,202507020000,23.0,28.0
202506240600,202507030000,23.0,28.0
202506240600,202507040000,23.0,29.0
202506241800,202506290000,23.0,28.0
202506241800,202506300000,22.0,29.0
202506241800,202507010000,23.0,29.0
202506241800,202507020000,23.0,28.0
202506241800,202507030000,23.0,29.0
202506241800,202507040000,23.0,29.0
202506250600,202506290000,23.0,28.0
202506250600,202506300000,22.0,28.0
202506250600,202507010000,22.0,29.0
202506250600,202507020000,23.0,29.0
202506250600,202507030000,23.0,29.0
202506250600,202507040000,23.0,30.0
202506250600,202507050000,24.0,30.0
202506251800,202506300000,23.0,30.0
202506251800,202507010000,23.0,29.0
202506251800,202507020000,23.0,29.0
202506251800,202507030000,23.0,30.0
202506251800,202507040000,23.0,30.0
202506251800,202507050000,24.0,31.0
202506260600,202506300000,23.0,30.0
202506260600,202507010000,23.0,29.0
202506260600,202507020000,23.0,29.0
202506260600,202507030000,24.0,30.0
202506260600,202507040000,24.0,30.0
202506260600,202507050000,23.0,31.0
202506260600,202507060000,24.0,30.0
202506261800,202507010000,23.0,29.0
202506261800,202507020000,23.0,29.0
202506261800,202507030000,23.0,30.0
202506261800,202507040000,24.0,30.0
202506261800,202507050000,24.0,31.0
202506261800,202507060000,24.0,31.0
202506270600,202507010000,23.0,29.0
202506270600,202507020000,23.0,29.0
202506270600,202507030000,23.0,30.0
202506270600,202507040000,23.0,30.0
202506270600,202507050000,23.0,30.0
202506270600,202507060000,24.0,31.0
202506270600,202507070000,24.0,31.0
202506271800,202507020000,23.0,28.0
202506271800,202507030000,23.0,28.0
202506271800,202507040000,23.0,29.0
202506271800,202507050000,24.0,30.0
202506271800,202507060000,24.0,31.0
202506271800,202507070000,24.0,31.0
202506280600,202507020000,23.0,28.0
202506280600,202507030000,23.0,28.0
202506280600,202507040000,23.0,29.0
202506280600,202507050000,24.0,30.0
202506280600,202507060000,23.0,30.0
202506280600,202507070000,24.0,31.0
202506280600,202507080000,24.0,31.0
202506281800,202507030000,23.0,29.0
202506281800,202507040000,23.0,30.0
202506281800,202507050000,23.0,30.0
202506281800,202507060000,24.0,31.0
202506281800,202507070000,24.0,31.0
202506281800,202507080000,24.0,31.0
202506290600,202507030000,23.0,29.0
202506290600,202507040000,23.0,30.0
202506290600,202507050000,23.0,30.0
202506290600,202507060000,23.0,30.0
202506290600,202507070000,23.0,31.0
202506290600,202507080000,24.0,32.0
202506290600,202507090000,24.0,32.0
202506291800,202507040000,23.0,30.0
202506291800,202507050000,23.0,30.0
202506291800,202507060000,23.0,30.0
202506291800,202507070000,23.0,31.0
202506291800,202507080000,24.0,33.0
202506291800,202507090000,24.0,33.0
202506300600,202507040000,23.0,30.0
202506300600,202507050000,23.0,30.0
202506300600,202507060000,23.0,31.0
202506300600,202507070000,24.0,32.0
202506300600,202507080000,23.0,33.0
202506300600,202507090000,24.0,33.0
202506300600,202507100000,24.0,33.0
202506301800,202507050000,24.0,31.0
202506301800,202507060000,24.0,31.0
202506301800,202507070000,25.0,32.0
202506301800,202507080000,24.0,32.0
202506301800,202507090000,25.0,33.0
202506301800,202507100000,25.0,33.0
202507010600,202507050000,24.0,31.0
202507010600,202507060000,24.0,31.0
202507010600,202507070000,25.0,32.0
202507010600,202507080000,24.0,32.0
202507010600,202507090000,25.0,33.0
202507010600,202507100000,25.0,33.0
202507010600,202507110000,24.0,32.0
202507011800,202507060000,25.0,31.0
202507011800,202507070000,25.0,32.0
202507011800,202507080000,24.0,32.0
202507011800,202507090000,25.0,33.0
202507011800,202507100000,25.0,34.0
202507011800,202507110000,24.0,33.0
202507020600,202507060000,25.0,31.0
202507020600,202507070000,25.0,32.0
202507020600,202507080000,24.0,32.0
202507020600,202507090000,25.0,33.0
202507020600,202507100000,25.0,34.0
202507020600,202507110000,24.0,33.0
202507020600,202507120000,25.0,32.0
202507021800,202507070000,25.0,32.0
202507021800,202507080000,24.0,32.0
202507021800,202507090000,25.0,34.0
202507021800,202507100000,25.0,34.0
202507021800,202507110000,25.0,33.0
202507021800,202507120000,25.0,32.0
202507030600,202507070000,25.0,32.0
202507030600,202507080000,25.0,33.0
202507030600,202507090000,25.0,34.0
202507030600,202507100000,26.0,34.0
202507030600,202507110000,25.0,33.0
202507030600,202507120000,25.0,34.0
202507030600,202507130000,26.0,33.0
202507031800,202507080000,26.0,34.0
202507031800,202507090000,26.0,34.0
202507031800,202507100000,26.0,34.0
202507031800,202507110000,25.0,33.0
202507031800,202507120000,25.0,33.0
202507031800,202507130000,25.0,33.0
202507040600,202507080000,26.0,34.0
202507040600,202507090000,26.0,34.0
202507040600,202507100000,26.0,34.0
202507040600,202507110000,25.0,33.0
202507040600,202507120000,25.0,33.0
202507040600,202507130000,25.0,33.0
202507040600,202507140000,25.0,31.0
202507041800,202507090000,26.0,35.0
202507041800,202507100000,26.0,34.0
202507041800,202507110000,25.0,34.0
202507041800,202507120000,25.0,33.0
202507041800,202507130000,25.0,33.0
202507041800,202507140000,25.0,32.0
202507050600,202507090000,27.0,35.0
202507050600,202507100000,26.0,34.0
202507050600,202507110000,25.0,34.0
202507050600,202507120000,25.0,33.0
202507050600,202507130000,25.0,33.0
202507050600,202507140000,25.0,32.0
202507050600,202507150000,25.0,32.0
202507051800,202507100000,26.0,34.0
202507051800,202507110000,25.0,34.0
202507051800,202507120000,25.0,33.0
202507051800,202507130000,25.0,33.0
202507051800,202507140000,25.0,32.0
202507051800,202507150000,25.0,32.0
202507060600,202507100000,26.0,34.0
202507060600,202507110000,25.0,34.0
202507060600,202507120000,25.0,33.0
202507060600,202507130000,25.0,33.0
202507060600,202507140000,25.0,32.0
202507060600,202507150000,25.0,32.0
202507060600,202507160000,25.0,32.0
202507061800,202507110000,25.0,34.0
202507061800,202507120000,25.0,33.0
202507061800,202507130000,25.0,33.0
202507061800,202507140000,25.0,32.0
202507061800,202507150000,25.0,32.0
202507061800,202507160000,25.0,32.0
202507070600,202507110000,25.0,34.0
202507070600,202507120000,25.0,34.0
202507070600,202507130000,25.0,33.0
202507070600,202507140000,25.0,33.0
202507070600,202507150000,26.0,33.0
202507070600,202507160000,26.0,32.0
202507070600,202507170000,26.0,32.0
202507071800,202507120000,25.0,34.0
202507071800,202507130000,25.0,33.0
202507071800,202507140000,25.0,33.0
202507071800,202507150000,26.0,33.0
202507071800,202507160000,26.0,32.0
202507071800,202507170000,26.0,32.0
202507080600,202507120000,25.0,34.0
202507080600,202507130000,25.0,33.0
202507080600,202507140000,25.0,33.0
202507080600,202507150000,26.0,33.0
202507080600,202507160000,26.0,32.0
202507080600,202507170000,26.0,32.0
202507080600,202507180000,25.0,32.0
202507081800,202507130000,25.0,33.0
202507081800,202507140000,25.0,33.0
202507081800,202507150000,26.0,33.0
202507081800,202507160000,26.0,31.0
202507081800,202507170000,25.0,31.0
202507081800,202507180000,25.0,32.0
202507090600,202507130000,25.0,33.0
202507090600,202507140000,25.0,33.0
202507090600,202507150000,26.0,33.0
202507090600,202507160000,26.0,31.0
202507090600,202507170000,25.0,31.0
202507090600,202507180000,25.0,32.0
202507090600,202507190000,25.0,31.0
202507091800,202507140000,25.0,33.0
202507091800,202507150000,26.0,33.0
202507091800,202507160000,25.0,31.0
202507091800,202507170000,24.0,31.0
202507091800,202507180000,24.0,32.0
202507091800,202507190000,24.0,32.0
202507100600,202507140000,25.0,34.0
202507100600,202507150000,25.0,33.0
202507100600,202507160000,24.0,31.0
202507100600,202507170000,24.0,31.0
202507100600,202507180000,25.0,32.0
202507100600,202507190000,25.0,32.0
202507100600,202507200000,25.0,32.0
202507101800,202507150000,25.0,33.0
202507101800,202507160000,24.0,31.0
202507101800,202507170000,24.0,31.0
202507101800,202507180000,25.0,32.0
202507101800,202507190000,25.0,32.0
202507101800,202507200000,25.0,32.0
202507110600,202507150000,25.0,33.0
202507110600,202507160000,24.0,31.0
202507110600,202507170000,24.0,31.0
202507110600,202507180000,25.0,32.0
202507110600,202507190000,25.0,32.0
202507110600,202507200000,25.0,32.0
202507110600,202507210000,25.0,31.0
202507111800,202507160000,24.0,31.0
202507111800,202507170000,24.0,31.0
202507111800,202507180000,24.0,31.0
202507111800,202507190000,25.0,32.0
202507111800,202507200000,26.0,32.0
202507111800,202507210000,26.0,33.0
202507120600,202507160000,24.0,31.0
202507120600,202507170000,24.0,31.0
202507120600,202507180000,24.0,31.0
202507120600,202507190000,25.0,32.0
202507120600,202507200000,25.0,32.0
202507120600,202507210000,26.0,33.0
202507120600,202507220000,26.0,33.0
202507121800,202507170000,24.0,30.0
202507121800,202507180000,25.0,31.0
202507121800,202507190000,25.0,31.0
202507121800,202507200000,25.0,32.0
202507121800,202507210000,26.0,33.0
202507121800,202507220000,26.0,33.0
202507130600,202507170000,24.0,30.0
202507130600,202507180000,25.0,30.0
202507130600,202507190000,25.0,30.0
202507130600,202507200000,26.0,31.0
202507130600,202507210000,25.0,32.0
202507130600,202507220000,25.0,33.0
202507130600,202507230000,26.0,33.0
202507131800,202507180000,24.0,30.0
202507131800,202507190000,24.0,30.0
202507131800,202507200000,25.0,31.0
202507131800,202507210000,25.0,32.0
202507131800,202507220000,25.0,33.0
202507131800,202507230000,26.0,33.0
202507140600,202507180000,24.0,30.0
202507140600,202507190000,24.0,30.0
202507140600,202507200000,25.0,31.0
202507140600,202507210000,25.0,32.0
202507140600,202507220000,26.0,33.0
202507140600,202507230000,26.0,33.0
202507140600,202507240000,26.0,33.0
202507141800,202507190000,24.0,30.0
202507141800,202507200000,25.0,32.0
202507141800,202507210000,26.0,33.0
202507141800,202507220000,26.0,33.0
202507141800,202507230000,26.0,33.0
202507141800,202507240000,26.0,33.0
202507150600,202507190000,25.0,30.0
202507150600,202507200000,25.0,32.0
202507150600,202507210000,26.0,33.0
202507150600,202507220000,26.0,33.0
202507150600,202507230000,26.0,33.0
202507150600,202507240000,26.0,33.0
202507150600,202507250000,25.0,32.0
202507151800,202507200000,25.0,32.0
202507151800,202507210000,26.0,33.0
202507151800,202507220000,26.0,33.0
202507151800,202507230000,26.0,33.0
202507151800,202507240000,26.0,33.0
202507151800,202507250000,25.0,34.0
202507160600,202507200000,25.0,32.0
202507160600,202507210000,26.0,33.0
202507160600,202507220000,26.0,33.0
202507160600,202507230000,26.0,33.0
202507160600,202507240000,26.0,33.0
202507160600,202507250000,25.0,34.0
202507160600,202507260000,25.0,32.0
202507161800,202507210000,26.0,33.0
202507161800,202507220000,26.0,33.0
202507161800,202507230000,26.0,33.0
202507161800,202507240000,26.0,33.0
202507161800,202507250000,25.0,34.0
202507161800,202507260000,25.0,33.0
202507170600,202507210000,25.0,32.0
202507170600,202507220000,26.0,32.0
202507170600,202507230000,25.0,32.0
202507170600,202507240000,26.0,33.0
202507170600,202507250000,25.0,33.0
202507170600,202507260000,26.0,33.0
202507170600,202507270000,26.0,33.0
202507171800,202507220000,26.0,32.0
202507171800,202507230000,25.0,32.0
202507171800,202507240000,26.0,33.0
202507171800,202507250000,25.0,33.0
202507171800,202507260000,26.0,33.0
202507171800,202507270000,26.0,33.0
202507180600,202507220000,26.0,32.0
202507180600,202507230000,25.0,32.0
202507180600,202507240000,26.0,32.0
202507180600,202507250000,25.0,33.0
202507180600,202507260000,26.0,33.0
202507180600,202507270000,26.0,33.0
202507180600,202507280000,26.0,32.0
202507181800,202507230000,25.0,32.0
202507181800,202507240000,26.0,32.0
202507181800,202507250000,25.0,33.0
202507181800,202507260000,26.0,33.0
202507181800,202507270000,26.0,33.0
202507181800,202507280000,26.0,32.0
202507190600,202507230000,25.0,32.0
202507190600,202507240000,26.0,33.0
202507190600,202507250000,26.0,33.0
202507190600,202507260000,26.0,33.0
202507190600,202507270000,25.0,32.0
202507190600,202507280000,25.0,32.0
202507190600,202507290000,25.0,32.0
202507191800,202507240000,26.0,33.0
202507191800,202507250000,26.0,33.0
202507191800,202507260000,26.0,33.0
202507191800,202507270000,25.0,32.0
202507191800,202507280000,25.0,32.0
202507191800,202507290000,25.0,32.0
202507200600,202507240000,25.0,33.0
202507200600,202507250000,25.0,33.0
202507200600,202507260000,26.0,34.0
202507200600,202507270000,26.0,34.0
202507200600,202507280000,26.0,34.0
202507200600,202507290000,25.0,33.0
202507200600,202507300000,25.0,33.0
202507201800,202507250000,25.0,33.0
202507201800,202507260000,26.0,34.0
202507201800,202507270000,26.0,34.0
202507201800,202507280000,26.0,34.0
202507201800,202507290000,25.0,33.0
202507201800,202507300000,25.0,33.0
202507210600,202507250000,25.0,33.0
202507210600,202507260000,26.0,34.0
202507210600,202507270000,26.0,34.0
202507210600,202507280000,26.0,34.0
202507210600,202507290000,25.0,33.0
202507210600,202507300000,25.0,33.0
202507210600,202507310000,25.0,32.0
202507211800,202507260000,26.0,35.0
202507211800,202507270000,26.0,34.0
202507211800,202507280000,26.0,34.0
202507211800,202507290000,25.0,33.0
202507211800,202507300000,25.0,32.0
202507211800,202507310000,25.0,32.0
202507220600,202507260000,27.0,35.0
202507220600,202507270000,27.0,34.0
202507220600,202507280000,26.0,34.0
202507220600,202507290000,26.0,33.0
202507220600,202507300000,25.0,32.0
202507220600,202507310000,25.0,32.0
202507220600,202508010000,25.0,32.0
202507221800,202507270000,27.0,35.0
202507221800,202507280000,26.0,34.0
202507221800,202507290000,26.0,33.0
202507221800,202507300000,25.0,33.0
202507221800,202507310000,26.0,32.0
202507221800,202508010000,25.0,32.0
202507230600,202507270000,27.0,35.0
202507230600,202507280000,26.0,34.0
202507230600,202507290000,26.0,33.0
202507230600,202507300000,25.0,33.0
202507230600,202507310000,26.0,32.0
202507230600,202508010000,26.0,32.0
202507230600,202508020000,25.0,32.0
202507231800,202507280000,27.0,35.0
202507231800,202507290000,26.0,34.0
202507231800,202507300000,26.0,34.0
202507231800,202507310000,25.0,33.0
202507231800,202508010000,25.0,33.0
202507231800,202508020000,25.0,33.0
